"","id","paper_freq","h_index","name_of_author","total_papers","citation_count","average_citations","country","institute","institute_ID","average_coauthors","connected_countries","connected_institutes","average_h_index_of_coauthors","average_DCM_papers_of_coauthors","author_classification","connections","connections_per_paper","second_order_connections","second_order_connections_per_paper","third_order_connections","third_order_connections_per_paper","betweenness","closeness"
"243","55981843600",3,6,"He D.",8,73,9.125,"China","Tianjin Medical University",103625906,7.33333333333333,1,3,6.90909090909091,3.36363636363636,3,7,2.33333333333333,8,2.66666666666667,8,2.66666666666667,0,1.66666666666667
"244","55983682000",3,6,"Li Z.",8,73,9.125,"China","Tianjin Medical University",103625906,7.33333333333333,1,3,6.90909090909091,3.36363636363636,3,7,2.33333333333333,8,2.66666666666667,8,2.66666666666667,0,1.66666666666667
"245","56054900100",3,4,"Wang Y.",5,39,7.8,"China","Tianjin Medical University",113031442,7.33333333333333,1,2,7.18181818181818,3.36363636363636,3,7,2.33333333333333,8,2.66666666666667,8,2.66666666666667,0,1.66666666666667
"246","57216307963",4,9,"Ono T.",16,298,18.625,"Japan","JCHO Tokyo Shinjuku Medical Center",115352167,8.25,1,13,30.76,10.4,2,15,3.75,69,17.25,202,50.5,0.960957764180493,3.48143807521285
"247","55979890600",2,3,"Nakamoto H.",13,36,2.76923076923077,"Japan","University of Tokyo",105707743,5,1,6,27.375,10.625,3,6,3,54,27,195,97.5,0,3.48057825844729
"248","55436750100",9,18,"Ono A.",43,767,17.8372093023256,"Japan","Hirosaki Memorial Hospital",102924199,10,1,24,19.5254237288136,7.42372881355932,2,26,2.88888888888889,124,13.7777777777778,166,18.4444444444444,28.0828571428571,3.47993867038779
"249","35431695100",10,17,"Yokoyama T.",44,857,19.4772727272727,"Japan","Odate Municipal General Hospital",112579404,7.7,1,8,15.98,6.76,2,9,0.9,27,2.7,124,12.4,0.00285714285714286,3.47371498340527
"250","15833607500",7,14,"Wada K.",59,622,10.5423728813559,"Japan","Hirosaki University",104680717,8.57142857142857,1,8,17.2162162162162,7.56756756756757,2,9,1.28571428571429,27,3.85714285714286,124,17.7142857142857,0.00285714285714286,3.47371498340527
"251","57208491581",2,1,"Cantrell D.",5,3,0.6,"United States","Northwestern University Feinberg School of Medicine",112464569,5,1,3,9.25,3.75,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"252","56814376300",2,4,"Barry A.",14,57,4.07142857142857,"United States","Rehabilitation Institute of Chicago",60001590,5,1,3,8.5,3.75,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"253","56428045100",2,2,"Li J.",8,11,1.375,"China","First Affiliated Hospital of Zhengzhou University",108065061,4,1,2,1.5,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"254","56375977000",2,4,"Li P.",8,30,3.75,"China","First Affiliated Hospital of Zhengzhou University",108065061,4,1,2,1,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"255","57208399619",2,0,"Zhang H.",2,0,0,"China","First Affiliated Hospital of Zhengzhou University",108065061,4,1,2,2,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"256","57195624964",2,1,"Cheng H.",2,2,1,"China","Lanzhou University",104432824,4,1,1,1.75,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"257","57195626049",2,1,"Meng F.",2,2,1,"China","First Affiliated Hospital of Zhengzhou University",108065061,4,1,2,1.75,2,3,4,2,5,2.5,5,2.5,0,1.65837479270315
"258","55184067500",6,76,"Kawaguchi H.",376,22595,60.093085106383,"Japan","JCHO Tokyo Shinjuku Medical Center",115744518,7.83333333333333,1,11,26.0909090909091,10.3636363636364,1,12,2,62,10.3333333333333,195,32.5,1.22857312906065,3.4808581521583
"259","7601545734",9,35,"Yoshida M.",191,4568,23.9162303664921,"Japan","Wakayama Medical University",110627429,6.11111111111111,1,8,23.8235294117647,5.94117647058824,1,9,1,34,3.77777777777778,138,15.3333333333333,4.07353611057158,3.47887986957071
"260","57129550700",6,23,"Yamada H.",102,1854,18.1764705882353,"Japan","Wakayama Medical University",110627429,6.33333333333333,1,8,29.4166666666667,7,2,8,1.33333333333333,34,5.66666666666667,138,23,2.76193667079566,3.47885989838974
"261","55991464200",2,3,"Shibuya R.",5,47,9.4,"Japan","Izumiotsu Municipal Hospital",122494598,4.5,1,4,43.8571428571429,12.1428571428571,3,5,2.5,32,16,114,57,0.005,3.47672430608943
"262","7102975521",5,17,"Wada E.",35,1016,29.0285714285714,"Japan","Osaka Police Hospital",118784224,6.8,1,14,39.3684210526316,12.5263157894737,2,14,2.8,109,21.8,171,34.2,4.44610535572916,3.47987872105843
"263","56000008900",13,49,"Yonenobu K.",207,8161,39.4251207729469,"Japan","Jikei Institute",114822629,6.76923076923077,1,26,35.2111111111111,10.9888888888889,0,27,2.07692307692308,114,8.76923076923077,217,16.6923076923077,62.1825012353134,3.4829587907351
"264","57214457837",2,1,"Patel S.",1,7,7,"United States","Oasis Medical and Surgical Wellness Group",121161211,5,1,2,5.2,6,3,5,2.5,13,6.5,29,14.5,0,3.46727544242091
"265","57205394026",2,0,"Wu T.",1,0,0,"Taiwan","Buddhist Tzu-Chi General Hospital Taiwan",100280598,8,1,3,10.25,5.91666666666667,3,8,4,9,4.5,9,4.5,0,1.669449081803
"266","55439283900",5,20,"Miyazaki M.",69,1202,17.4202898550725,"Japan","Oita University",104576584,5,2,3,7.75,3.16666666666667,2,4,0.8,8,1.6,11,2.2,0.27,1.68060235450726
"267","55827227800",2,5,"Hoelscher C.",13,151,11.6153846153846,"United States","Icahn School of Medicine at Mount Sinai",60012981,5.5,2,3,5.66666666666667,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"268","53986146800",2,5,"Andres T.",7,55,7.85714285714286,"United States","Vanderbilt University Medical Center",113220322,5.5,2,3,5.66666666666667,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"269","44061897600",2,6,"Ricart P.",10,136,13.6,"United States","Westchester Medical Center",104369456,5.5,2,3,5.33333333333333,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"270","8089024000",2,6,"Warren D.",8,91,11.375,"Canada","Vancouver Island Health Authority",114266976,5.5,1,3,5.33333333333333,2,3,3,1.5,4,2,4,2,0,1.65562913907285
"271","7006364026",5,21,"Furusawa N.",36,1335,37.0833333333333,"Japan","University of Fukui",103586319,6.6,1,6,23.9285714285714,7.85714285714286,2,8,1.6,30,6,124,24.8,0.05,3.47375480794034
"272","7404384671",15,36,"Uchida K.",173,3917,22.6416184971098,"Japan","University of Fukui",107634280,8.2,1,25,21.4533333333333,6.16,1,29,1.93333333333333,124,8.26666666666667,166,11.0666666666667,37.2403333333333,3.47999862178272
"273","56211706600",4,19,"Maezawa Y.",26,912,35.0769230769231,"Japan","University of Fukui",107634280,4.75,1,3,26.75,9.625,2,3,0.75,30,7.5,124,31,0,3.47365524831476
"274","7202056741",5,25,"Fujimura Y.",62,1938,31.258064516129,"Japan","National Sagamihara Hospital",105664833,3,1,6,43.9545454545455,10.5,2,7,1.4,38,7.6,142,28.4,0.0787175324675325,3.474810490946
"275","35429991100",13,45,"Matsumoto M.",499,8032,16.0961923847695,"Japan","Keio University School of Medicine",104279550,6.38461538461539,1,8,43.9285714285714,10.4880952380952,0,11,0.846153846153846,39,3,144,11.0769230769231,0.0708571428571429,3.47498982160572
"276","7102629229",17,73,"Toyama Y.",660,24892,37.7151515151515,"Japan","Keio University",110556575,8.41176470588235,1,33,35.704347826087,9.5304347826087,0,36,2.11764705882353,142,8.35294117647059,173,10.1764705882353,33.9870168269346,3.48105810379987
"277","37042822900",3,12,"Inoue H.",15,408,27.2,"Japan","Japanese Red Cross Nagoya First Hospital",106985053,4,1,5,14.8235294117647,3.29411764705882,2,4,1.33333333333333,7,2.33333333333333,15,5,0,3.46824779085207
"278","35553426500",5,23,"Ohmori K.",66,1394,21.1212121212121,"Japan","Japanese Red Cross Society Nagoya Daini Hospital",109411333,4.4,1,6,20.6470588235294,4.17647058823529,2,6,1.2,15,3,63,12.6,12.68,3.47455149044498
"279","7102881305",2,6,"Takatsu T.",6,239,39.8333333333333,"Japan","Nagoya Daini Red Cross Hospital",103923010,4.5,1,4,15.5555555555556,3.44444444444444,2,4,2,7,3.5,15,7.5,0,3.46824779085207
"280","57207339924",3,15,"Suzuki K.",22,595,27.0454545454545,"Japan","Anjo Kosei Hospital",107937318,4,1,4,14.2307692307692,3.30769230769231,2,4,1.33333333333333,7,2.33333333333333,15,5,0,3.46824779085207
"281","55424290500",3,14,"Ishida Y.",17,498,29.2941176470588,"Japan","Handa Municipal Hospital",112592194,4,1,5,14.875,3.375,2,4,1.33333333333333,7,2.33333333333333,15,5,0,3.46824779085207
"282","7402087485",6,42,"Cooper P.",120,5542,46.1833333333333,"United States","NYU Langone Health",105332612,5.83333333333333,4,10,43.1428571428571,8.14285714285714,1,9,1.5,46,7.66666666666667,95,15.8333333333333,3.77369780920847,3.47417302069598
"283","6701682673",6,17,"Voháňka S.",97,986,10.1649484536082,"Czech Republic","Fakultni Nemocnice Brno",100291007,6,1,5,15.1153846153846,8.23076923076923,2,11,1.83333333333333,13,2.16666666666667,13,2.16666666666667,0.00706349206349206,1.68066760776657
"284","18937485200",4,4,"Šurelová D.",4,362,90.5,"Czech Republic","Fakultni Nemocnice Brno",100291007,8.5,1,5,15.1724137931034,7.58620689655172,2,11,2.75,13,3.25,13,3.25,0.00503968253968254,1.68066760776657
"285","6602875578",2,2,"Filipovičová D.",4,133,33.25,"Czech Republic","Neurologická Klinika",118366731,9,1,3,12.3571428571429,7,3,9,4.5,13,6.5,13,6.5,0,1.68065828556215
"286","18936408700",6,8,"Novotný O.",10,530,53,"Czech Republic","Fakultni Nemocnice Brno",100291007,7.5,1,5,16.4210526315789,7.55263157894737,2,12,2,13,2.16666666666667,13,2.16666666666667,0.0129920634920635,1.68067226890756
"287","7201396313",5,20,"Jia L.",206,1447,7.02427184466019,"China","Changzheng Hospital",107107990,5.6,1,4,18.2727272727273,9.36363636363636,2,4,0.8,24,4.8,31,6.2,3,1.74800969193493
"288","6603157564",2,7,"Kamoto Y.",8,217,27.125,"Japan","Kyoto University",103592908,8,1,3,25.8333333333333,9.33333333333333,2,3,1.5,30,15,124,62,0,3.47365524831476
"289","36349895500",7,14,"Ishida K.",75,791,10.5466666666667,"Japan","Kochi Medical School",106927539,4.14285714285714,1,7,20.4230769230769,10.3076923076923,2,6,0.857142857142857,33,4.71428571428571,141,20.1428571428571,0.194880452880453,3.4745913341628
"290","6603707158",2,12,"Fuchigami Y.",20,748,37.4,"Japan","Yamaguchi University School of Medicine",103288308,5,1,4,16.7142857142857,7,2,5,2.5,42,21,143,71.5,0.002,3.47479056645967
"291","21737647900",2,6,"Morita H.",7,334,47.7142857142857,"Japan","Yamaguchi University School of Medicine",103288308,5,1,5,13.5714285714286,5.28571428571429,2,6,3,42,21,143,71.5,0.38875,3.474810490946
"292","56922373300",6,16,"Kaneko K.",36,856,23.7777777777778,"Japan","Yamaguchi University Graduate School of Medicine",106597976,4.83333333333333,1,6,12.8260869565217,5.21739130434783,2,10,1.66666666666667,42,7,143,23.8333333333333,0.460734848484848,3.4748901911763
"293","7202609388",5,31,"Tamaki T.",94,3137,33.3723404255319,"Japan","Aitoku Medical and Welfare Center",120532994,4.6,1,4,25.3478260869565,7.21739130434783,1,5,1,21,4.2,108,21.6,0,3.47606619439585
"294","7402881854",6,13,"Ando M.",27,869,32.1851851851852,"Japan","Kansai Medical University",100295381,5.16666666666667,1,5,27.7407407407407,6.77777777777778,2,7,1.16666666666667,21,3.5,108,18,0.0141666666666667,3.47610607286056
"295","7402546177",9,33,"Kawakami M.",91,2964,32.5714285714286,"Japan","Wakayama Medical University",113985938,7.77777777777778,1,17,29.2586206896552,8.08620689655172,1,18,2,107,11.8888888888889,171,19,11.303859661556,3.4799186870485
"296","36903880900",2,10,"Hayashi N.",10,850,85,"Japan","Wakayama Medical University",104218541,4.5,1,4,28,7.3,2,5,2.5,21,10.5,108,54,0,3.47606619439585
"297","7005507348",7,57,"Bohlman H.",147,10811,73.5442176870748,"United States","University Hospitals Case Medical Center",113690940,3.71428571428571,1,4,53.2307692307692,9.23076923076923,1,3,0.428571428571429,17,2.42857142857143,41,5.85714285714286,3.21550751879699,3.46779131449892
"298","7102573506",4,13,"Hirabayashi S.",38,842,22.1578947368421,"Japan","Teikyo University Hospital",113520308,3.5,1,2,6.83333333333333,2.5,2,4,1,6,1.5,12,3,6.38,3.46254056771952
"299","57197646472",2,4,"Watabe N.",4,97,24.25,"Japan","National Obihiro Hospital",102154181,6,1,3,49.3333333333333,6,3,3,1.5,13,6.5,47,23.5,0,3.4679302293641
"300","7005316312",2,12,"Nawata K.",17,545,32.0588235294118,"Japan","San-in Rosai Hospital",115380782,4,1,4,18.5555555555556,7,2,4,2,12,6,12,6,0,1.67781983094442
"301","7006545066",7,27,"Teshima R.",102,3108,30.4705882352941,"Japan","Tottori University Faculty of Medicine",104229343,5.57142857142857,1,9,12,5.38235294117647,2,11,1.57142857142857,12,1.71428571428571,12,1.71428571428571,0.0175,1.67785234899329
"302","7006134457",9,58,"Kurosaka M.",753,15266,20.273572377158,"Japan","Kobe Kaisei Hospital",103404753,5.55555555555556,1,9,19.975,4.9,1,11,1.22222222222222,17,1.88888888888889,17,1.88888888888889,0.199833333333333,1.69202375534342
"303","7403524990",6,37,"Patel A.",220,4438,20.1727272727273,"United States","Northwestern University Feinberg School of Medicine",60013227,5.83333333333333,2,12,43.5882352941176,8.35294117647059,1,13,2.16666666666667,68,11.3333333333333,141,23.5,6.15480402717044,3.4786801680788
"304","7403005357",6,50,"Kikuchi S.",290,7807,26.9206896551724,"Japan","Fukushima Medical University",103200860,7.5,1,11,39.15,12.25,1,11,1.83333333333333,107,17.8333333333333,171,28.5,0.002,3.4797788100994
"305","55726306900",2,3,"Xu G.",7,43,6.14285714285714,"China","Central Hospital of Zhabei District",119802231,6,1,2,13,4.5,3,2,1,6,3,31,15.5,0,1.7479088549178
"306","7410051269",4,6,"Wang Z.",13,123,9.46153846153846,"China","Shanghai Jiao Tong University School of Medicine",119694482,6.5,1,3,13.4,4,3,3,0.75,13,3.25,36,9,2.86,1.74797439765552
"307","7003666174",5,19,"Bolger C.",64,1083,16.921875,"Ireland","Beaumont Hospital, Dublin",60000718,2.8,1,2,10.6666666666667,5,2,2,0.4,3,0.6,3,0.6,0,1.65289256198347
"308","52364371800",5,9,"Malone A.",23,209,9.08695652173913,"Ireland","Royal College of Surgeons in Ireland (RCSI)",60000050,2.8,1,3,15,5,2,2,0.4,3,0.6,3,0.6,0,1.65289256198347
"309","7102159352",5,14,"Meldrum D.",39,572,14.6666666666667,"Ireland","Trinity College Dublin",60011149,2.8,1,2,12.3333333333333,5,2,2,0.4,3,0.6,3,0.6,0,1.65289256198347
"310","26531070300",3,12,"Fujiyoshi T.",24,582,24.25,"Japan","Kimitsu Chuo Hospital",60091852,8.66666666666667,1,7,24.4444444444444,5.5,2,9,3,41,13.6666666666667,162,54,0.0192857142857143,3.47578707076037
"311","26967822900",2,8,"Kawabe J.",13,349,26.8461538461538,"Japan","Chiba University School of Medicine",100265440,11,1,6,26,5.61538461538461,2,7,3.5,41,20.5,162,81,0,3.47574719961457
"312","55732756400",2,8,"Hayashi K.",13,268,20.6153846153846,"Japan","Chiba University School of Medicine",100265440,11,1,6,26,5.61538461538461,2,7,3.5,41,20.5,162,81,0,3.47574719961457
"313","7404905962",5,16,"Kato Y.",44,598,13.5909090909091,"Japan","Yamaguchi University Graduate School of Medicine",106597976,4.6,1,5,15.0555555555556,6.5,2,9,1.8,42,8.4,143,28.6,0.0358939393939394,3.47487026577597
"314","7006491939",3,13,"Yanase M.",17,607,35.7058823529412,"Japan","Nagoya University School of Medicine",104040556,8.33333333333333,2,7,25.0714285714286,13.5714285714286,2,9,3,41,13.6666666666667,127,42.3333333333333,0.11172380952381,3.47758221956972
"315","56243899200",2,6,"Naruse T.",7,247,35.2857142857143,"India","Nagoya Kyoritsu Hospital",108617113,10.5,1,7,24.9,10.1,2,8,4,41,20.5,127,63.5,0.109295238095238,3.47756226328475
"316","7003624044",13,32,"Hosono N.",82,3092,37.7073170731707,"Japan","Japan Community Health Care Organization Hoshigaoka Medical Center",117121690,4.76923076923077,1,14,32.375,12.75,1,14,1.07692307692308,67,5.15384615384615,202,15.5384615384615,5.69809782351375,3.48137807421195
"317","25226466100",5,12,"Makino T.",60,503,8.38333333333333,"Japan","Osaka University Faculty of Medicine",113285046,5,1,6,31.875,11.8125,2,6,1.2,44,8.8,146,29.2,0,3.4776221328268
"318","10540107500",12,19,"Mukai Y.",42,1703,40.5476190476191,"Japan","Nishinokyo Hospital",112079912,4.75,1,9,35.9636363636364,13.4181818181818,2,11,0.916666666666667,47,3.91666666666667,158,13.1666666666667,1.1601723998097,3.478021315794
"319","57164435800",2,4,"Chang V.",4,56,14,"United States","David Geffen School of Medicine at UCLA",60005247,3.5,1,3,36.8333333333333,10.8333333333333,3,3,1.5,9,4.5,44,22,0,3.47098917463772
"320","7004176813",4,6,"Yonemura H.",12,174,14.5,"Japan","Ogori Daiichi General Hospital",102138778,5,1,6,14.9,5.95,3,10,2.5,42,10.5,143,35.75,0.433916666666667,3.4748901911763
"321","23135021400",2,3,"Higashi T.",5,36,7.2,"Japan","Jichi Medical University",108094550,6,1,3,17.8,6.8,3,5,2.5,46,23,163,81.5,0,3.47782171285589
"322","35405274900",6,23,"Hoshino Y.",125,1955,15.64,"Japan","Jichi Medical University",118414033,8.33333333333333,1,19,24.0277777777778,8.27777777777778,2,22,3.66666666666667,128,21.3333333333333,168,28,1.1946020480656,3.48011853076976
"323","6603984657",5,44,"Brodke D.",188,5283,28.1010638297872,"United States","The University of Utah",60025488,13.4,2,19,48.9607843137255,9.88235294117647,1,19,3.8,71,14.2,138,27.6,1.72587942590088,3.47879998622257
"324","23135625700",6,7,"Urbánek I.",8,551,68.875,"Czech Republic","Fakultni Nemocnice Brno",60022084,7.66666666666667,1,5,18.1388888888889,7.86111111111111,2,12,2,13,2.16666666666667,13,2.16666666666667,0.0129920634920635,1.68067226890756
"325","35214458300",2,2,"Endo T.",4,58,14.5,"Japan","Wakayama Medical University",110627429,6.5,1,4,25.8333333333333,7.33333333333333,3,4,2,21,10.5,108,54,0,3.47604625550661
"326","35795772200",2,5,"Nomura T.",18,67,3.72222222222222,"Japan","Kansai University of Welfare Science",124543214,4.5,1,3,17.1428571428571,9,3,3,1.5,19,9.5,107,53.5,0,3.47357560472315
"327","7004402650",2,4,"Enoki H.",11,29,2.63636363636364,"Japan","Tokushima Bunri University",109694101,4.5,1,3,17.4285714285714,9,3,3,1.5,19,9.5,107,53.5,0,3.47357560472315
"328","55553071100",3,11,"Oglesby M.",12,503,41.9166666666667,"United States","Rush University Medical Center",110489040,4,1,2,27,4.8,2,2,0.666666666666667,15,5,74,24.6666666666667,0,3.47246097779
"329","54786011200",3,12,"Pelton M.",18,577,32.0555555555556,"United States","Rush University Medical Center",110489040,4.33333333333333,1,3,28.4,5,2,3,1,22,7.33333333333333,75,25,0.27499450336091,3.47265996584645
"330","55894843800",6,16,"Chen Y.",65,874,13.4461538461538,"China","Changzheng Hospital",113715444,7.5,2,8,12.5757575757576,5.06060606060606,2,14,2.33333333333333,21,3.5,23,3.83333333333333,0.199166666666667,1.74791893809598
"331","55212905200",2,9,"Miao J.",20,197,9.85,"China","Changzheng Hospital",107107990,5.5,1,5,12,4,3,5,2.5,16,8,23,11.5,0.002,1.74784835829161
"332","55800562700",2,8,"Yu F.",12,119,9.91666666666667,"China","No. 98 Hospital of PLA",113297849,5.5,1,5,12.4615384615385,4.15384615384615,3,5,2.5,16,8,23,11.5,0.002,1.74784835829161
"333","56980684400",2,7,"Liu X.",14,178,12.7142857142857,"China","Nanjing University",104681140,5,1,4,16.2857142857143,6.28571428571429,3,5,2.5,21,10.5,23,11.5,0.0173333333333333,1.74787356471026
"334","22233899400",6,18,"Chen D.",113,1153,10.2035398230088,"China","Changzheng Hospital",107107990,5.66666666666667,1,5,15.6111111111111,6.55555555555556,2,8,1.33333333333333,23,3.83333333333333,24,4,0.687,1.74796431383747
"335","35212059900",6,10,"Wang L.",43,386,8.97674418604651,"China","Hebei Medical University",103539206,4.66666666666667,1,4,16.3333333333333,9.66666666666667,2,8,1.33333333333333,10,1.66666666666667,12,2,1.69,3.45557082494626
"336","7401964621",9,42,"Kawaguchi Y.",153,5558,36.3267973856209,"Japan","Japanese Organization of the Study for Ossification of Spinal Ligament (JOSL)",124134898,5.33333333333333,1,10,40.0192307692308,10.2307692307692,1,10,1.11111111111111,63,7,179,19.8888888888889,14.2417212176833,3.48075818495118
"337","7410211116",3,8,"Kim Y.",23,275,11.9565217391304,"South Korea","Kyung Hee Medical Center",100266380,7,1,3,15.5555555555556,4.55555555555556,2,5,1.66666666666667,8,2.66666666666667,39,13,0,3.47090965325269
"338","7601600991",3,9,"Kim S.",26,328,12.6153846153846,"South Korea","Hallym University Scared Heart Hospital",120793068,6,2,5,18.5833333333333,5.58333333333333,2,6,2,39,13,107,35.6666666666667,0.630000000000002,3.47718313738316
"339","57208658842",5,33,"Murakami H.",215,4125,19.1860465116279,"Japan","Nagoya City University Medical School",100248710,3.6,1,2,32.75,6,1,2,0.4,16,3.2,85,17,0,3.47291868441714
"340","54894354500",2,9,"Takeura N.",16,411,25.6875,"Japan","University of Fukui",107634280,7.5,1,4,22.5555555555556,8.11111111111111,2,6,3,30,15,124,62,0.002,3.47371498340527
"341","7006341653",5,19,"Kokubo Y.",64,1034,16.15625,"Japan","University of Fukui",107634280,8.4,1,7,24.6470588235294,8.02941176470588,2,9,1.8,30,6,124,24.8,0.0166666666666667,3.4737747205503
"342","56228866400",8,24,"Yayama T.",103,1819,17.6601941747573,"Japan","Shiga University of Medical Science",103415218,8,1,6,23.95,7.675,2,10,1.25,30,3.75,124,15.5,0.0303333333333333,3.47379463338855
"343","35418861200",9,26,"Nakajima H.",115,2248,19.5478260869565,"Japan","University of Fukui",60010848,7.88888888888889,1,6,23.5,7.52380952380952,2,10,1.11111111111111,30,3.33333333333333,124,13.7777777777778,0.0303333333333333,3.47379463338855
"344","55601043400",2,5,"Suh B.",10,64,6.4,"South Korea","Hallym University Scared Heart Hospital",107439190,7,2,5,20.8888888888889,6.11111111111111,3,6,3,39,19.5,107,53.5,0.630000000000002,3.47718313738316
"345","7005681918",8,35,"Toh S.",157,3881,24.7197452229299,"Japan","Hirosaki University School of Medicine",103996213,8.25,1,7,13.0425531914894,7.04255319148936,1,9,1.125,27,3.375,124,15.5,0.00285714285714286,3.47371498340527
"346","6603417855",8,15,"Numasawa T.",31,731,23.5806451612903,"Japan","Hachinohe City Hospital",114022456,8.25,1,7,16.4468085106383,7.04255319148936,2,9,1.125,27,3.375,124,15.5,0.00285714285714286,3.47371498340527
"347","23990684300",3,8,"Kudo H.",28,193,6.89285714285714,"Japan","Hirosaki University",104680717,9.33333333333333,1,6,18.4705882352941,8,3,7,2.33333333333333,27,9,124,41.3333333333333,0,3.47367515978333
"348","56507249100",3,3,"Kanezaki S.",25,30,1.2,"Japan","Oita University",124136028,5,1,2,8.2,3.53333333333333,3,3,1,5,1.66666666666667,8,2.66666666666667,0,1.68056040865905
"349","55628575047",3,4,"Ishihara T.",28,54,1.92857142857143,"Japan","Oita University",104576584,5,1,2,8,3.54545454545455,3,3,1,5,1.66666666666667,8,2.66666666666667,0,1.68056040865905
"350","57189350273",3,4,"Notani N.",28,53,1.89285714285714,"Japan","Oita University",124136028,5,1,2,7.86666666666667,3.53333333333333,3,3,1,5,1.66666666666667,8,2.66666666666667,0,1.68056040865905
"351","7103167123",3,7,"Sumida T.",14,185,13.2142857142857,"Japan","Hiroshima City Asa Hospital",102397502,6.66666666666667,1,5,22.2142857142857,5,3,10,3.33333333333333,22,7.33333333333333,46,15.3333333333333,7.16333333333333,3.47136695098269
"352","7103400620",3,14,"Miyauchi A.",24,1073,44.7083333333333,"Japan","Hiroshima City Asa Hospital",102397502,6,1,7,34.2352941176471,12.0588235294118,2,9,3,46,15.3333333333333,126,42,45.9,3.47732280572898
"353","7201374971",8,66,"Ochi M.",630,16665,26.452380952381,"Japan","Graduate School of Biomedical and Health Sciences",124559565,6.875,1,6,15.3673469387755,4.85714285714286,1,15,1.875,22,2.75,46,5.75,22.5586666666666,3.47146637947825
"354","8859654600",2,7,"Manabe H.",15,153,10.2,"Japan","Hiroshima City Asa Hospital",102397502,7.5,1,5,22.6666666666667,5,3,10,5,22,11,46,23,7.16333333333333,3.47136695098269
"355","7401719314",3,9,"Chung D.",16,315,19.6875,"South Korea","The Catholic University of Korea",110376175,5,1,3,5.8,3,2,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"356","14039424600",3,6,"Park Y.",11,213,19.3636363636364,"South Korea","The Catholic University of Korea",110376175,5,1,3,6.4,3,2,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"357","24777814400",3,4,"Bong H.",4,47,11.75,"South Korea","The Catholic University of Korea",110376175,5,1,3,6.8,3,3,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"358","24778388200",3,1,"Lee Y.",1,14,14,"South Korea","The Catholic University of Korea",103207825,5,1,2,7.4,3,3,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"359","57203325104",3,6,"Kim J.",19,125,6.57894736842105,"South Korea","The Catholic University of Korea",110376175,5,1,3,6.4,3,3,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"360","56411292600",3,12,"Han Y.",29,353,12.1724137931034,"South Korea","Naeun Hospital",118266345,5,1,2,5.2,3,2,5,1.66666666666667,6,2,6,2,0,1.66112956810631
"361","7005200205",5,39,"Haid R.",121,5291,43.7272727272727,"United States","Atlanta Brain and Spine Care",100367861,4.6,2,4,32.7142857142857,5.57142857142857,1,4,0.8,15,3,54,10.8,0.23625,3.46860511705111
"362","6701756641",6,29,"Rodts G.",74,2889,39.0405405405405,"United States","Emory Healthcare",60012837,3.5,2,3,37.1666666666667,5.16666666666667,2,3,0.5,19,3.16666666666667,86,14.3333333333333,0.884385782436822,3.47301820182477
"363","6603734505",2,3,"Kakuyama M.",3,47,15.6666666666667,"Japan","University of Fukui",106404176,10.5,1,6,25.7857142857143,8.21428571428571,3,7,3.5,30,15,124,62,0.00166666666666667,3.47373489555866
"364","36981135000",7,36,"Kobayashi S.",135,3111,23.0444444444444,"Japan","University of Fukui",103586389,7.42857142857143,1,6,23,8.12903225806452,1,8,1.14285714285714,30,4.28571428571429,124,17.7142857142857,0.00766666666666667,3.47375480794034
"365","55025816600",3,12,"Sato R.",27,600,22.2222222222222,"Japan","University of Fukui",107634280,6.66666666666667,1,4,28.8571428571429,9.07142857142857,2,5,1.66666666666667,30,10,124,41.3333333333333,0,3.47369507148016
"366","56276486600",2,5,"Silverstein M.",11,89,8.09090909090909,"United States","Cleveland Clinic Foundation",112466794,7,1,4,35.28125,10.34375,3,5,2.5,45,22.5,115,57.5,0,3.47750239580404
"367","7405708537",8,53,"Kimura T.",229,8747,38.1965065502183,"Japan","University of Toyama",113424784,4.75,1,5,39.1136363636364,10.6363636363636,1,5,0.625,48,6,148,18.5,3.00830161494575,3.4778815913317
"368","55512829500",5,38,"Ishii K.",184,5528,30.0434782608696,"Japan","International University of Health and Welfare",60024740,8,1,6,46.3666666666667,11.5333333333333,1,8,1.6,39,7.8,144,28.8,0.02,3.47493004266251
"369","7201563603",15,53,"Chiba K.",239,8424,35.2468619246862,"Japan","National Defense Medical College Tokorozawa",104014331,7.93333333333333,1,18,40.2058823529412,9.99019607843137,0,22,1.46666666666667,108,7.2,173,11.5333333333333,17.8739724791688,3.48009854536475
